gen_n5000_d5.in,clustering_z2,grid_hashing 60042651f648e052,351,189.0573,22.32934045791626
gen_n5000_d5.in,clustering_z2,face_hashing 60042651f648e052,357,189.3262,14.680142164230347
gen_n5000_d10.in,scikit_z2,,500,324.1695,2.215712547302246
gen_n5000_d10.in,clustering_z2,grid_hashing 60042651f648e052,399,446.2244,47.12435245513916
gen_n5000_d10.in,clustering_z2,face_hashing 60042651f648e052,425,439.1988,15.76581621170044
gen_n10000_d2.in,scikit_z2,,1000,21.8637,2.981098175048828
gen_n10000_d2.in,clustering_z2,grid_hashing 60042651f648e052,980,29.8305,29.060266733169556
gen_n10000_d2.in,clustering_z2,face_hashing 60042651f648e052,970,29.1590,23.537082195281982
gen_n10000_d5.in,scikit_z2,,1000,209.7596,1.8574049472808838
gen_n10000_d5.in,clustering_z2,grid_hashing 60042651f648e052,833,301.3796,49.283469915390015
gen_n10000_d5.in,clustering_z2,face_hashing 60042651f648e052,911,288.7287,29.811408519744873
gen_n10000_d10.in,scikit_z2,,1000,604.5908,3.1916677951812744
gen_n10000_d10.in,clustering_z2,grid_hashing 60042651f648e052,849,821.8399,100.13065528869629
gen_n10000_d10.in,clustering_z2,face_hashing 60042651f648e052,980,786.6421,39.31400918960571
gen_n50000_d2.in,scikit_z2,,5000,38.1276,21.975091695785522
gen_n50000_d2.in,clustering_z2,grid_hashing 60042651f648e052,5255,46.8744,190.98197436332703
gen_n50000_d2.in,clustering_z2,face_hashing 60042651f648e052,5203,47.5506,140.49762415885925
gen_n50000_d5.in,scikit_z2,,5000,735.2093,21.533244848251343
gen_n50000_d5.in,clustering_z2,grid_hashing 60042651f648e052,3802,1095.9886,299.90369963645935
gen_n50000_d5.in,clustering_z2,face_hashing 60042651f648e052,4062,1054.6688,176.3088755607605
gen_n50000_d10.in,scikit_z2,,5000,2513.8769,22.72166109085083
gen_n50000_d10.in,clustering_z2,grid_hashing 60042651f648e052,4562,3354.2593,661.1633098125458
gen_n50000_d10.in,clustering_z2,face_hashing 60042651f648e052,1756,4417.1348,281.7691159248352
gen_n100000_d2.in,scikit_z2,,10000,45.1928,86.57213187217712
gen_n100000_d2.in,clustering_z2,grid_hashing 60042651f648e052,8685,68.8938,373.0978362560272
gen_n100000_d2.in,clustering_z2,face_hashing 60042651f648e052,8792,67.5709,309.09037923812866
gen_n100000_d5.in,scikit_z2,,10000,1287.8108,101.9632785320282
gen_n100000_d5.in,clustering_z2,grid_hashing 60042651f648e052,4758,2438.7958,690.1408758163452
gen_n100000_d5.in,clustering_z2,face_hashing 60042651f648e052,5505,2250.9336,454.45646047592163
gen_n100000_d10.in,scikit_z2,,10000,4679.3878,111.53405117988586
gen_n100000_d10.in,clustering_z2,grid_hashing 60042651f648e052,10860,5836.6672,1542.2747867107391
gen_n100000_d10.in,clustering_z2,face_hashing 60042651f648e052,5599,7149.3582,594.3794591426849
gen_n500000_d2.in,scikit_z2,,50000,63.0524,3025.889007091522
gen_n500000_d2.in,clustering_z2,grid_hashing 60042651f648e052,40324,105.1289,3425.533417224884
gen_n500000_d2.in,clustering_z2,face_hashing 60042651f648e052,41028,102.6833,3081.0031502246857
gen_n500000_d5.in,scikit_z2,,50000,4689.6534,3068.572206258774
gen_n500000_d5.in,clustering_z2,grid_hashing 60042651f648e052,53543,5719.5544,7271.728538513184
gen_n500000_d5.in,clustering_z2,face_hashing 60042651f648e052,24955,8509.8954,5472.6018607616425
